Player Name,Team,League,POS,GP,MIN,ST,ON,OFF,Y,YR,R,G,A,SA,AOP,ASP,S,SOG,INT,CR,ACR,CC,BCC,CCOP,CCSP,BLK,TKL,TKLW,FC,FS,P,AP,ACRO,AW,BR,DR,DW,EG,ES,IBS,IBSOG,IBG,OBS,OBSOG,OBG,AOG,APW,DSP,OWN,TOUCH,TBOX,PK,PKG,PKM,PKSVD,FKCR,FKACR,CRN,CRNCR,CRNW,FKS,FKSOG,FKG,GC,CS,PKC,CL,ECL,ALB,ATB,LMT,TOFF,BCM,BCS,ATTDR
Xherdan Shaqiri,STK,EPL,M,36,3049,36,0,10,5,0,0,8,7,0,3,4,69,32,16,201,56,77,14,40,28,1,25,17,28,50,839,1055,14,5,153,39,119,0,2,25,15,3,44,17,5,0,0,57,0,1735,53,1,0,0,1,37,14,88,84,22,8,1,1,58,4,0,4,4,76,6,0,15,3,2,68
Stefan de Vrij,LAZ,SERI,D,36,3041,36,0,7,3,0,0,6,1,0,0,1,14,8,72,0,0,5,0,4,0,24,31,21,19,10,1406,1538,0,44,245,8,92,1,0,11,8,6,3,0,0,0,0,3,0,1911,21,0,0,0,0,0,0,0,0,2,0,0,0,42,9,2,152,152,100,0,0,1,0,5,9
Jonas Martin,STR,FRAN,M,36,3040,36,0,19,6,0,0,4,2,1,2,0,27,11,34,49,12,42,5,32,8,3,72,50,55,40,1438,1684,2,51,214,27,186,0,0,13,7,4,14,4,0,0,0,50,0,2190,43,3,3,0,0,13,4,19,18,3,1,0,0,60,1,0,28,28,74,5,0,3,1,4,40
Giovanni Simeone,FIO,SERI,F,38,3010,36,2,13,3,0,0,14,4,0,4,0,107,38,12,19,0,37,3,33,0,1,32,23,58,48,383,536,0,43,102,32,155,0,0,82,31,14,25,7,0,0,0,65,0,1102,163,0,0,0,0,0,0,0,0,16,0,0,0,41,6,0,31,31,15,1,0,35,12,10,61
Amath Ndiaye,GET,LIGA,F,37,2883,36,1,26,9,0,0,3,3,0,3,0,42,13,33,21,3,23,4,20,0,3,78,53,72,62,380,559,3,21,183,43,202,0,0,28,11,3,14,2,0,0,0,67,0,1189,88,0,0,0,0,0,0,0,0,24,0,0,0,24,2,0,10,10,26,2,0,10,5,2,98
Asier Illarramendi,RSO,LIGA,M,36,3163,35,1,1,8,1,1,7,5,0,2,3,35,11,75,49,18,34,5,20,9,8,85,57,34,68,2203,2517,7,25,285,30,206,0,0,11,6,5,24,5,2,0,0,24,0,3058,20,0,0,0,0,20,10,7,5,11,2,1,1,55,8,0,29,29,128,2,0,0,1,4,39
Saul Niguez,ATL,LIGA,M,36,3157,35,1,2,9,0,0,2,3,0,3,0,53,9,55,19,1,21,7,18,0,12,132,90,67,35,1393,1690,1,76,237,59,301,0,0,19,4,1,34,5,1,0,1,31,0,2406,57,0,0,0,0,0,0,0,0,13,2,0,0,22,19,0,73,73,65,2,0,5,1,1,96
Kelvin Amian,TFC,FRAN,D,36,3154,35,1,1,3,0,1,1,1,0,1,0,15,6,46,43,10,11,1,8,2,8,59,43,26,15,755,975,10,38,156,19,129,1,0,6,3,1,9,3,0,0,0,20,0,1716,20,0,0,0,0,0,0,0,0,7,0,0,0,47,12,1,111,111,68,0,0,0,2,0,34
Thibaut Courtois,CHE,EPL,G,35,3150,35,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,692,983,0,4,302,0,7,0,1,0,0,0,0,0,0,0,0,0,0,1338,0,0,0,0,0,0,0,0,0,0,0,0,0,34,15,2,17,17,188,0,0,0,0,0,0
Jack Butland,STK,EPL,G,35,3150,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,3,540,1169,0,8,357,0,10,0,0,0,0,0,0,0,0,0,0,0,1,1516,0,0,0,0,0,0,0,0,0,0,0,0,0,61,6,0,40,40,403,0,0,0,0,0,1
Pichu Cuellar,LGN,LIGA,G,35,3150,35,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,2,0,1,1,0,4,3,0,7,418,1028,0,16,336,0,23,4,2,0,0,0,0,0,0,0,0,0,0,1314,0,0,0,0,0,0,0,0,0,0,0,0,0,43,14,0,32,32,331,0,2,0,0,0,0
Edgar Ie,LIL,FRAN,D,35,3146,35,0,1,6,0,1,1,0,0,0,0,13,4,81,35,3,13,0,10,3,24,75,42,29,18,1467,1736,3,83,238,21,194,1,2,11,4,1,2,0,0,0,0,23,0,2401,36,0,0,0,0,0,0,0,0,6,0,0,0,63,5,1,126,126,61,0,0,2,1,0,27
Ivan Radovanovic,CHV,SERI,M,35,3141,35,0,1,6,0,1,1,2,0,2,0,33,9,48,30,6,14,0,11,1,16,55,35,33,39,1454,1789,5,65,245,8,162,0,1,0,0,0,33,9,1,0,0,21,0,2238,5,0,0,0,0,2,0,14,14,10,4,1,0,51,7,0,101,101,197,1,0,0,0,0,11
Ryan Bertrand,SOU,EPL,D,35,3136,35,0,2,2,0,0,0,4,0,3,1,20,3,44,136,25,36,3,27,5,9,48,35,32,33,1167,1481,14,44,147,17,141,0,0,12,2,0,8,1,0,1,0,21,0,2357,54,0,0,0,0,7,1,33,29,34,3,1,0,49,6,0,59,59,40,1,0,1,3,0,37
Andros Townsend,CRY,EPL,M,36,3129,35,1,9,3,0,0,2,7,2,6,1,62,14,35,176,45,66,14,44,14,1,60,34,10,46,804,1023,16,4,182,84,193,0,0,22,3,1,40,11,1,0,2,73,0,1851,93,0,0,0,0,22,9,49,44,41,2,0,0,48,5,0,21,21,33,2,0,6,2,0,122
Elseid Hysaj,NAP,SERI,D,35,3125,35,0,1,3,0,1,0,1,0,1,0,11,2,45,52,8,20,3,19,0,4,65,45,29,17,1997,2297,8,37,264,24,143,0,4,4,1,0,7,1,0,0,0,27,0,3125,22,0,0,0,0,0,0,0,0,18,0,0,0,25,18,2,57,57,68,0,0,2,0,0,47
Roberto Rosales,MAG,LIGA,D,35,3125,35,0,2,10,0,0,1,0,0,0,0,18,6,58,168,47,54,3,30,24,13,104,69,47,22,1052,1410,26,50,245,18,193,1,0,4,3,1,14,3,0,0,0,24,0,2426,20,0,0,0,0,17,6,44,43,20,3,2,0,53,6,2,86,86,102,0,0,3,0,0,34
Davy Propper,BHA,EPL,M,35,3120,35,0,1,2,0,1,0,4,0,4,0,36,5,59,12,3,19,1,15,0,11,72,43,41,11,1085,1388,3,47,243,36,165,0,2,14,4,0,22,1,0,0,0,23,0,1871,30,0,0,0,0,0,0,0,0,6,0,0,0,50,9,0,69,69,114,1,0,2,3,0,53
Nemanja Matic,MUN,EPL,M,36,3119,35,1,2,6,0,0,1,1,1,1,0,18,3,64,18,4,24,2,23,0,13,70,42,33,22,2281,2601,4,57,317,54,202,1,1,3,1,0,15,2,1,0,0,31,0,3117,28,0,0,0,0,1,0,1,0,9,0,0,0,26,16,0,56,56,175,1,0,2,0,0,65
Stephane Ruffier,ETI,FRAN,G,35,3112,35,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,655,1012,0,5,254,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1304,2,0,0,0,0,0,0,0,0,0,0,0,0,44,12,0,22,22,244,0,0,0,0,0,0
Marcelo,OL,FRAN,D,35,3106,35,0,1,5,0,1,3,1,0,1,0,22,10,58,2,0,6,2,4,1,18,28,26,32,6,1954,2231,0,140,213,5,179,2,2,22,10,3,0,0,0,0,0,5,1,2675,33,0,0,0,0,0,0,0,0,0,0,0,0,34,15,0,225,225,206,1,0,1,2,3,5
Remy Vercoutre,CAE,FRAN,G,35,3104,35,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,2,0,2,526,964,0,7,238,1,12,1,1,0,0,0,0,0,0,0,0,0,1,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,29,29,380,0,0,0,0,0,1
Benjamin Bourigeaud,REN,FRAN,M,37,3103,35,2,5,3,0,0,10,7,1,4,3,66,28,44,279,86,95,9,33,54,4,55,30,35,15,1180,1471,16,13,213,24,106,0,0,26,12,7,40,16,3,0,0,38,0,2246,54,3,3,0,0,55,19,149,129,42,16,4,1,41,6,1,22,22,87,1,0,2,3,7,49
Youssouf Sabaly,GDB,FRAN,D,35,3094,35,0,1,3,0,0,0,5,0,5,0,10,2,54,138,30,35,8,30,0,6,92,60,38,32,1279,1553,30,40,235,51,214,0,0,3,1,0,7,1,0,0,0,33,0,2645,23,0,0,0,0,0,0,0,0,21,0,0,0,43,9,0,85,85,62,2,0,2,1,0,79
Leonardo Bonucci,MIL,SERI,D,35,3085,35,0,0,5,0,1,2,0,0,0,0,23,7,51,12,2,15,2,15,0,22,31,22,24,25,1777,2071,2,53,147,6,112,0,0,15,7,2,8,0,0,0,0,10,0,2456,32,0,0,0,0,0,0,0,0,5,0,0,0,39,10,0,130,130,269,1,0,9,1,1,10
Harry Kane,TOT,EPL,F,37,3083,35,2,9,5,0,0,29,2,0,2,0,183,75,5,20,3,33,5,30,0,4,17,12,34,40,468,657,3,60,72,47,162,0,0,121,56,26,62,19,3,0,0,60,0,1263,228,3,2,0,1,0,0,1,0,42,10,3,0,34,11,0,19,19,60,6,0,42,18,20,96
Luka Milivojevic,CRY,EPL,M,36,3081,35,1,3,8,0,0,10,1,0,1,0,42,17,71,39,13,21,2,16,4,12,85,52,69,33,1325,1652,4,49,274,28,194,2,1,18,12,8,24,5,2,0,0,24,0,2198,25,8,7,0,1,10,3,24,17,9,9,2,1,52,8,0,74,74,122,1,0,1,2,7,37
Maxi Gomez,CEL,LIGA,F,36,3077,35,1,10,12,0,0,18,4,2,4,0,83,39,3,16,2,22,5,18,0,4,7,4,54,93,455,629,2,89,68,14,197,0,0,73,36,18,10,3,0,0,0,44,0,1044,123,0,0,0,0,0,0,0,0,20,1,0,0,54,3,0,34,34,24,0,0,32,17,11,29
Aaron Cresswell,WHU,EPL,D,36,3071,35,1,5,7,0,0,1,7,1,4,3,21,6,44,196,36,34,5,11,16,17,34,22,20,15,1000,1297,11,56,149,5,110,0,1,7,1,0,14,5,1,0,0,20,0,2095,15,0,0,0,0,32,9,67,59,21,8,4,1,60,10,0,110,110,100,0,0,3,0,0,14
Kalidou Koulibaly,NAP,SERI,D,35,3066,35,0,0,5,0,1,5,1,0,1,0,17,7,40,2,0,8,0,7,0,16,55,42,30,9,2720,2980,0,63,287,11,138,2,0,16,7,5,1,0,0,0,0,6,0,3324,26,0,0,0,0,0,0,0,0,2,0,0,0,21,19,0,114,114,121,0,0,1,1,4,13
Jose Luis Morales,LEV,LIGA,M,35,3065,35,0,7,6,1,1,10,8,0,7,1,61,25,26,148,33,47,13,34,5,0,37,23,28,43,550,791,24,13,181,91,181,0,0,44,22,10,17,3,0,0,0,78,0,1598,174,3,3,0,0,8,2,18,15,51,0,0,0,53,7,0,14,14,33,3,0,9,7,9,184
Ellyes Skhiri,MTP,FRAN,M,35,3052,35,0,3,8,0,0,4,1,0,1,0,39,10,76,8,1,32,1,31,0,10,91,54,37,31,1352,1570,1,36,225,39,196,0,3,8,3,1,31,7,3,0,0,22,0,2087,18,0,0,0,0,0,0,0,0,6,0,0,0,28,13,0,49,49,120,1,1,0,1,1,49
Federico Chiesa,FIO,SERI,F/M,36,3022,35,1,11,7,0,0,6,5,1,5,0,109,30,19,110,16,57,6,51,1,1,62,41,53,60,685,881,16,9,214,75,205,0,0,57,17,5,52,13,1,0,3,76,0,1729,168,0,0,0,0,0,0,1,0,54,0,0,0,42,7,0,12,12,22,3,0,13,2,4,139
Dries Mertens,NAP,SERI,F/M,38,3012,35,3,14,4,0,0,18,6,1,6,0,128,49,5,30,6,58,13,52,0,2,30,23,38,42,733,972,6,3,67,41,116,0,1,82,39,15,46,10,3,1,0,55,0,1519,201,5,4,0,1,0,0,0,0,28,13,3,1,23,11,0,8,8,21,10,0,13,11,11,87
Portu,GIR,LIGA,M,37,3010,35,2,19,5,0,0,11,5,0,5,0,49,25,12,72,20,40,12,34,0,0,30,24,54,55,449,587,20,21,140,50,152,0,0,44,24,11,5,1,0,0,1,75,0,1159,166,0,0,0,0,0,0,0,0,32,0,0,0,51,2,0,1,1,9,3,0,23,8,8,118
Jean-Eudes Aholou,STR,FRAN,M,35,3010,35,0,5,4,0,0,5,0,0,0,0,38,7,79,5,0,13,0,13,0,7,69,35,46,49,1157,1347,0,54,260,40,208,0,0,14,4,3,24,3,2,0,0,29,0,1841,30,0,0,0,0,0,0,0,0,2,0,0,0,58,4,0,51,51,97,2,0,1,1,1,52
Tomas Rincon,TOR,SERI,M,36,3007,35,1,12,12,0,0,1,0,0,0,0,17,5,57,17,4,22,1,22,0,8,66,40,80,47,1239,1491,4,66,220,46,225,1,0,3,1,0,14,4,1,0,0,56,0,2007,17,0,0,0,0,0,0,0,0,5,0,0,0,41,7,0,57,57,112,1,0,1,0,0,56
Florian Thauvin,OM,FRAN,M,35,2965,35,0,16,7,0,0,22,11,1,7,4,131,52,16,206,43,76,20,57,8,1,43,27,26,52,1253,1598,27,15,150,119,229,0,1,81,36,21,50,16,1,1,0,88,0,2545,223,4,3,0,1,19,4,75,62,57,7,2,0,41,6,0,15,15,51,9,0,18,11,11,171
Lorenzo De Silvestri,TOR,SERI,D,35,2961,35,0,6,3,1,1,5,4,0,4,0,23,13,27,81,17,16,2,11,1,10,39,25,43,22,946,1310,17,97,133,16,171,0,0,19,11,5,4,2,0,0,0,13,0,2194,49,0,0,0,0,0,0,0,0,14,0,0,0,34,9,2,141,141,35,0,0,3,1,3,30
Pascal Gross,BHA,EPL,M,38,2947,35,3,24,2,0,0,7,8,5,7,1,44,20,14,234,69,82,16,39,35,5,36,24,33,20,926,1216,18,13,137,11,79,0,0,19,11,4,25,9,3,0,0,37,0,1797,62,1,1,0,0,23,7,114,109,26,1,1,0,46,3,0,19,19,68,6,0,9,0,2,15
Lucas Leiva,LAZ,SERI,M,36,2894,35,1,13,9,0,0,2,3,0,3,0,27,10,70,9,3,39,3,36,0,7,106,79,44,26,1831,2107,3,59,266,23,212,0,0,17,7,1,10,3,1,0,0,27,0,2576,44,0,0,0,0,0,0,0,0,8,0,0,0,46,4,0,55,55,117,4,0,1,2,1,26
Marco Benassi,FIO,SERI,M,35,2796,35,0,15,6,0,0,5,2,0,1,1,70,27,28,66,18,40,5,38,0,2,54,38,36,22,957,1258,18,31,150,14,121,0,0,30,14,5,40,13,0,0,0,37,0,1756,91,0,0,0,0,0,0,2,1,27,0,0,0,34,12,0,34,34,34,4,0,4,2,2,23
Nick Pope,BUR,EPL,G,35,3114,34,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,1,0,0,0,1,2,427,1098,0,12,382,0,14,0,0,0,0,0,0,0,0,0,0,0,0,1448,0,0,0,0,0,0,0,0,0,0,0,0,0,35,11,1,39,39,360,0,0,0,0,0,0
Jonathan Calleri,LP,LIGA,F,37,3111,34,3,5,7,0,0,9,3,0,2,1,99,28,7,30,3,27,4,23,1,2,24,16,73,75,459,710,3,114,84,31,235,0,0,79,22,8,20,6,1,0,0,64,0,1303,189,5,5,0,0,0,0,0,0,28,0,0,0,67,3,1,34,34,20,0,0,39,12,8,64
Moussa Niakhate,FCM,FRAN,D,35,3105,34,1,0,8,0,0,0,1,0,1,0,16,2,58,9,2,4,0,3,0,14,58,38,35,40,1110,1400,2,66,242,17,178,0,1,12,1,0,4,1,0,0,0,4,0,1851,21,0,0,0,0,0,0,0,0,1,0,0,0,69,4,1,133,133,176,0,1,0,1,0,20
Aaron Mooy,HUD,EPL,M,36,3071,34,2,5,4,0,0,4,3,1,2,1,29,7,38,185,37,50,5,33,14,5,103,60,26,16,1513,1902,11,32,266,16,166,0,0,11,4,4,18,3,0,0,0,56,0,2540,29,1,1,0,0,45,11,78,62,16,3,0,0,52,9,0,48,48,102,3,0,2,0,3,25
Juanpe,GIR,LIGA,D,35,3064,34,1,0,7,0,0,5,1,0,0,1,23,11,53,4,0,7,1,6,0,19,48,30,48,7,1025,1335,0,61,108,4,119,0,0,22,11,5,1,0,0,0,1,5,0,1681,44,0,0,0,0,0,0,0,0,3,1,0,0,55,9,0,134,134,155,0,0,1,3,1,4
Paul Lasne,MTP,FRAN,M,37,3063,34,3,4,10,0,0,1,2,0,2,0,45,12,57,52,14,37,2,33,2,1,69,45,60,71,1411,1729,13,54,234,25,219,0,0,6,2,0,39,10,1,0,0,28,0,2263,30,0,0,0,0,1,0,2,2,15,0,0,0,31,11,0,23,23,125,3,0,0,0,0,35
Aleksandar Kolarov,ROM,SERI,D,35,3061,34,1,2,3,0,0,2,8,1,6,2,63,13,53,294,66,80,9,44,28,7,57,47,26,40,1616,1990,32,54,217,55,205,0,2,10,4,0,53,9,2,2,2,27,0,3194,59,0,0,0,0,26,8,106,96,54,25,5,2,25,15,1,86,86,106,0,1,4,1,0,93
Stanislav Lobotka,CEL,LIGA,M,38,3061,34,4,4,2,0,0,0,0,0,0,0,8,3,39,10,2,10,1,10,0,9,64,45,42,47,1882,2069,2,26,289,44,181,0,0,1,1,0,7,2,0,0,0,33,0,2443,6,0,0,0,0,0,0,0,0,2,0,0,0,54,7,1,20,20,138,0,1,0,0,0,48
Alphonse Areola,PSG,FRAN,G,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,667,732,0,8,269,0,9,1,2,0,0,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0,25,17,0,14,14,84,0,0,0,0,0,0
Matias Agustin Silvestre,SMP,SERI,D,34,3060,34,0,0,3,0,0,1,0,0,0,0,17,5,13,2,0,1,0,1,0,26,12,8,13,13,1982,2240,0,58,157,7,88,1,2,16,5,1,1,0,0,0,0,2,1,2533,25,0,0,0,0,0,0,0,0,1,0,0,0,50,9,0,150,150,195,0,0,2,2,0,10
Christian Gunter,FBG,BUND,D,34,3060,34,0,0,2,0,0,1,3,2,1,2,26,9,33,177,53,52,4,30,19,7,73,54,23,28,860,1204,28,10,111,34,144,0,0,10,4,1,16,5,0,0,1,24,0,2191,38,1,0,0,1,19,8,48,44,25,2,1,0,56,9,0,49,49,73,1,0,0,1,1,69
Koen Casteels,WOL,BUND,G,34,3060,34,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,2,1,1,7,684,1121,0,19,365,0,25,0,1,0,0,0,0,0,0,0,0,0,0,1564,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,0,42,42,288,0,1,0,0,0,0
Matthias Ginter,BM,BUND,D,34,3060,34,0,0,2,0,0,5,2,0,1,1,27,11,52,3,0,7,2,5,0,17,49,38,9,39,1780,2044,0,97,118,10,186,1,0,20,10,5,7,1,0,0,0,7,0,2439,34,0,0,0,0,0,0,0,0,6,0,0,0,52,7,0,105,105,130,0,0,1,0,5,19
Tomas Koubek,REN,FRAN,G,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,3,470,870,0,17,297,0,19,2,1,0,0,0,0,0,0,0,0,0,0,1158,0,0,0,0,0,0,0,0,0,2,0,0,0,36,10,1,39,39,241,0,0,0,0,0,0
Fabinho,ASM,FRAN,M/D,34,3060,34,0,0,8,0,0,7,3,1,3,0,25,9,47,10,2,36,6,33,0,13,115,65,58,66,1708,1975,2,97,251,36,310,0,0,13,9,7,12,0,0,0,1,20,0,2483,37,4,4,0,0,0,0,0,0,9,1,0,0,38,14,0,58,58,158,2,0,1,1,6,50
Naldo,SKE,BUND,D,34,3060,34,0,0,4,0,0,7,2,1,1,1,47,20,70,0,0,14,3,12,0,21,50,35,34,18,1449,1691,0,166,178,9,235,1,0,35,16,5,12,4,2,0,0,1,0,2170,56,0,0,0,0,0,0,0,0,4,8,2,1,37,13,2,188,188,123,0,0,1,2,4,13
Roberto,MAG,LIGA,G,34,3060,34,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,1,1,0,0,0,1,3,433,908,0,15,266,0,16,0,0,1,0,0,0,0,0,0,0,0,0,1166,1,0,0,0,0,0,0,0,0,0,0,0,0,51,6,0,29,29,285,0,0,0,1,0,0
Ron-Robert Zieler,SGT,BUND,G,34,3060,34,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,10,641,1206,0,15,338,1,25,4,1,0,0,0,0,0,0,0,0,0,0,1543,0,0,0,0,0,0,0,0,0,0,0,0,0,36,12,0,31,31,341,0,1,0,0,0,1
Timo Horn,KLN,BUND,G,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,1,2,0,3,2,1,6,541,1001,0,14,313,1,20,2,0,0,0,0,0,0,0,0,0,0,0,1307,0,0,0,0,0,0,0,0,0,1,0,0,0,70,5,1,27,27,321,0,1,0,0,0,1
Benjamin Pavard,SGT,BUND,D,34,3060,34,0,0,2,0,0,1,0,0,0,0,11,3,91,9,0,9,2,8,1,34,55,40,24,21,1553,1854,0,102,121,11,187,1,0,8,3,1,3,0,0,0,0,10,0,2409,25,0,0,0,0,0,0,0,0,2,0,0,0,36,12,2,173,173,108,0,1,2,0,0,16
Jiri Pavlenka,BRE,BUND,G,34,3060,34,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,8,616,987,0,13,331,0,18,2,2,0,0,0,0,0,0,0,0,0,0,1391,0,0,0,0,0,0,0,0,0,1,0,0,0,40,8,0,41,41,293,0,0,0,0,0,0
Lukas Hradecky,EF,BUND,G,34,3060,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,711,1134,0,8,370,0,10,2,1,0,0,0,0,0,0,0,0,0,0,1499,0,0,0,0,0,0,0,0,0,0,0,0,0,45,7,0,38,38,315,0,0,0,0,0,0
Issa Diop,TFC,FRAN,D,34,3060,34,0,0,8,0,0,3,0,0,0,0,19,7,77,3,2,5,1,4,1,24,59,42,30,24,984,1233,2,57,202,11,150,0,0,17,7,3,2,0,0,0,0,5,1,1642,30,0,0,0,0,0,0,0,0,0,0,0,0,50,10,0,128,128,99,0,0,1,1,3,15
Oliver Baumann,HOF,BUND,G,34,3060,34,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,859,1263,0,11,380,0,13,3,3,0,0,0,0,0,0,0,0,0,0,1632,0,0,0,0,0,0,0,0,0,0,0,0,0,48,10,0,23,23,284,0,0,0,0,0,0
Anthony Lopes,OL,FRAN,G,34,3059,34,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,666,879,0,8,279,0,11,1,3,0,0,0,0,0,0,0,0,0,0,1229,0,0,0,0,0,0,0,0,0,0,0,0,0,37,14,1,27,27,164,0,0,0,0,0,0
Juanfran,DEP,LIGA,D,35,3058,34,1,2,3,0,0,0,1,1,1,0,24,7,63,161,32,31,6,29,1,11,64,44,24,32,1071,1402,31,42,201,47,182,0,0,7,3,0,17,4,0,0,0,22,0,2370,39,0,0,0,0,0,0,2,1,25,0,0,0,64,6,1,103,103,70,0,0,1,2,0,72
Hector Bellerin,ARS,EPL,M/D,35,3051,34,1,1,5,0,0,2,3,1,3,0,29,8,23,64,10,33,8,29,0,8,57,43,36,7,1563,1842,10,35,175,25,124,1,3,22,6,2,7,2,0,0,0,31,0,2606,106,0,0,0,0,0,0,0,0,30,0,0,0,44,12,2,71,71,33,1,0,4,3,1,46
Alassane Plea,NIC,FRAN,F,35,3042,34,1,2,7,0,0,16,5,0,4,1,106,44,8,15,1,30,6,25,0,3,14,7,42,60,810,1018,1,23,82,66,161,0,0,79,32,13,27,12,3,0,1,59,0,1547,164,2,1,0,1,0,0,0,0,26,0,0,0,47,8,0,18,18,36,4,0,15,11,7,100
Petr Cech,ARS,EPL,G,34,3040,34,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,529,811,0,15,330,2,21,6,1,0,0,0,0,0,0,0,0,0,0,1227,0,0,0,0,0,0,0,0,0,0,0,0,0,48,11,0,44,44,183,0,0,0,0,0,3
Emiliano Sala,FCN,FRAN,F,36,3034,34,2,4,3,1,1,12,4,0,4,0,95,26,9,9,4,35,3,31,0,3,19,11,51,58,511,823,4,120,95,26,221,0,0,83,23,12,12,3,0,0,0,78,0,1429,167,5,4,1,0,0,0,0,0,13,0,0,0,35,9,0,50,50,9,2,0,32,16,9,51
Mike Maignan,LIL,FRAN,G,34,3033,34,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,9,715,951,0,14,314,10,32,4,2,0,0,0,0,0,0,0,0,1,0,1346,0,0,0,0,0,0,0,0,0,0,0,0,0,53,5,0,24,24,197,0,1,0,0,0,10
Kyle Naughton,SWA,EPL,D,34,3033,34,0,3,1,0,0,0,2,0,2,0,12,1,60,62,9,12,0,10,0,13,91,60,31,24,1225,1636,9,68,197,24,206,0,4,3,0,0,9,1,0,0,0,27,1,2647,29,0,0,0,0,0,0,0,0,9,0,0,0,50,8,0,102,102,73,0,1,0,0,0,43
Thomas Mangani,SCO,FRAN,M,35,3027,34,1,3,7,0,0,2,6,0,3,3,37,10,39,179,30,63,11,33,24,5,90,57,50,30,1501,1952,7,35,219,20,174,0,1,16,3,1,21,7,1,0,0,44,0,2617,37,1,1,0,0,40,6,89,74,22,10,4,0,48,5,1,41,41,135,6,0,2,2,1,35
Aissa Mandi,BET,LIGA,D,34,3025,34,0,0,9,0,1,1,0,0,0,0,14,2,71,1,0,4,0,4,0,24,54,35,34,26,1954,2127,0,60,135,13,152,2,1,12,2,1,2,0,0,1,0,7,0,2549,21,0,0,0,0,0,0,0,0,2,0,0,0,49,13,1,125,125,110,1,0,1,5,1,16
Leo Dubois,FCN,FRAN,D,34,3024,34,0,4,6,0,0,3,4,0,3,1,45,11,50,251,62,58,7,33,21,13,51,40,24,30,1036,1372,29,33,226,37,150,0,2,13,2,1,32,9,2,0,1,30,0,2495,39,0,0,0,0,30,8,81,75,34,5,1,0,38,8,1,80,80,100,0,0,2,0,0,53
Luiz Gustavo,OM,FRAN,M,34,3023,34,0,3,10,0,1,5,1,0,1,0,58,21,49,16,5,14,0,13,0,13,88,54,58,40,1740,1933,5,39,261,38,205,1,0,20,9,3,38,12,2,0,0,28,0,2445,32,0,0,0,0,0,0,0,0,10,1,0,0,37,11,0,57,57,111,0,1,1,4,1,44
Andrea Barberis,CRO,SERI,M,38,3017,34,4,13,1,0,0,2,1,0,0,1,24,9,55,90,25,34,3,19,14,5,80,44,29,22,781,1044,6,41,200,19,161,1,0,5,2,1,19,7,1,0,0,36,0,1618,19,0,0,0,0,20,5,58,50,13,9,3,1,60,5,0,55,55,40,0,0,1,0,1,24
Benjamin Andre,REN,FRAN,M,34,3016,34,0,4,10,1,1,3,3,0,2,1,32,9,55,21,5,34,1,31,0,4,94,54,72,49,1469,1860,5,194,262,35,367,0,1,24,8,3,8,1,0,0,0,54,0,2511,54,0,0,0,0,1,0,0,0,10,0,0,0,36,8,0,87,87,77,0,0,1,3,2,43
Ralf Fahrmann,SKE,BUND,G,34,3015,34,0,1,1,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,1,0,1,0,0,10,520,823,0,13,251,0,20,4,3,0,0,0,0,0,0,0,0,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,37,12,0,26,26,231,0,1,0,0,0,1
Ricardo Rodriguez,MIL,SERI,D,34,3005,34,0,1,3,1,1,1,0,0,0,0,30,8,31,120,21,23,1,21,2,6,47,29,37,26,1531,1748,20,32,179,21,126,0,3,6,5,1,24,3,0,0,0,19,0,2446,22,2,1,0,1,6,1,1,1,21,1,1,0,36,11,1,74,74,110,0,0,2,1,1,22
